,Date,Open,High,Low,Close,Volume,Year,Quarter
203,2019-03-20,186.2300,189.4900,184.7300,188.1600,31035231,2019,1
204,2019-03-19,188.3500,188.9900,185.9200,186.5300,31646369,2019,1
205,2019-03-18,185.8000,188.3900,185.7900,188.0200,26219832,2019,1
206,2019-03-15,184.8500,187.3300,183.7400,186.1200,39042912,2019,1
207,2019-03-14,183.9000,184.1000,182.5600,183.7300,23579508,2019,1
208,2019-03-13,182.2500,183.3000,180.9200,181.7100,31032524,2019,1
209,2019-03-12,180.0000,182.6700,179.3700,180.9100,32467584,2019,1
210,2019-03-11,175.4900,179.1200,175.3500,178.9000,32011034,2019,1
211,2019-03-08,170.3200,173.0700,169.5000,172.9100,23999358,2019,1
212,2019-03-07,173.8700,174.4400,172.0200,172.5000,24796374,2019,1
213,2019-03-06,174.6700,175.4900,173.9400,174.5200,20810384,2019,1
214,2019-03-05,175.9400,176.0000,174.5400,175.5300,19737419,2019,1
215,2019-03-04,175.6900,177.7500,173.9700,175.8500,27436203,2019,1
216,2019-03-01,174.2800,175.1500,172.8900,174.9700,25886167,2019,1
217,2019-02-28,174.3200,174.9100,172.9200,173.1500,28215416,2019,1
218,2019-02-27,173.2100,175.0000,172.7300,174.8700,27835389,2019,1
219,2019-02-26,173.7100,175.3000,173.1732,174.3300,17070211,2019,1
220,2019-02-25,174.1600,175.8700,173.9500,174.2300,21873358,2019,1
221,2019-02-22,171.5800,173.0000,171.3800,172.9700,18913154,2019,1
222,2019-02-21,171.8000,172.3700,170.3000,171.0600,17249670,2019,1
223,2019-02-20,171.1900,173.3200,170.9900,172.0300,26114362,2019,1
224,2019-02-19,169.7100,171.4400,169.4900,170.9300,18972826,2019,1
225,2019-02-15,171.2500,171.7000,169.7500,170.4200,24626814,2019,1
226,2019-02-14,169.7100,171.2615,169.3800,170.8000,21835747,2019,1
227,2019-02-13,171.3900,172.4800,169.9200,170.1800,22490233,2019,1
228,2019-02-12,170.1000,171.0000,169.7000,170.8900,22283523,2019,1
229,2019-02-11,171.0500,171.2100,169.2500,169.4300,20993425,2019,1
230,2019-02-08,168.9900,170.6600,168.4200,170.4100,23819966,2019,1
231,2019-02-07,172.4000,173.9400,170.3400,170.9400,31741690,2019,1
232,2019-02-06,174.6500,175.5700,172.8531,174.2400,28239591,2019,1
233,2019-02-05,172.8600,175.0800,172.3501,174.1800,36101628,2019,1
234,2019-02-04,167.4100,171.6550,167.2800,171.2500,31495582,2019,1
235,2019-02-01,166.9600,168.9800,165.9300,166.5200,32668138,2019,1
236,2019-01-31,166.1100,169.0000,164.5600,166.4400,40739649,2019,1
237,2019-01-30,163.2500,166.1500,160.2300,165.2500,61109780,2019,1
238,2019-01-29,156.2500,158.1300,154.1100,154.6800,41587239,2019,1
239,2019-01-28,155.7900,156.3300,153.6600,156.3000,26192058,2019,1
240,2019-01-25,155.4800,158.1300,154.3200,157.7600,33547893,2019,1
241,2019-01-24,154.1100,154.4800,151.7400,152.7000,25441549,2019,1
242,2019-01-23,154.1500,155.1400,151.7000,153.9200,23130570,2019,1
243,2019-01-22,156.4100,156.7300,152.6200,153.3000,30393970,2019,1
244,2019-01-18,157.5000,157.8800,155.9806,156.8200,33751023,2019,1
245,2019-01-17,154.2000,157.6600,153.2600,155.8600,29821160,2019,1
246,2019-01-16,153.0800,155.8800,153.0000,154.9400,30569706,2019,1
247,2019-01-15,150.2700,153.3900,150.0500,153.0700,28710324,2019,1
248,2019-01-14,150.8500,151.2700,149.2200,150.0000,32439186,2019,1
249,2019-01-11,152.8800,153.7000,151.5100,152.2900,27023241,2019,1
250,2019-01-10,152.5000,153.9700,150.8600,153.8000,35780670,2019,1
251,2019-01-09,151.2900,154.5300,149.6300,153.3100,45099081,2019,1
252,2019-01-08,149.5600,151.8200,148.5200,150.7500,41025314,2019,1
253,2019-01-07,148.7000,148.8300,145.9000,147.9300,54777764,2019,1
254,2019-01-04,144.5300,148.5499,143.8000,148.2600,58607070,2019,1
255,2019-01-03,143.9800,145.7200,142.0000,142.1900,91312195,2019,1
256,2019-01-02,154.8900,158.8500,154.2300,157.9200,37039737,2019,1
257,2018-12-31,158.5300,159.3600,156.4800,157.7400,35003466,2018,4
258,2018-12-28,157.5000,158.5200,154.5500,156.2300,42291424,2018,4
259,2018-12-27,155.8400,156.7700,150.0700,156.1500,53117065,2018,4
260,2018-12-26,148.3000,157.2300,146.7200,157.1700,58582544,2018,4
261,2018-12-24,148.1500,151.5500,146.5900,146.8300,37169232,2018,4
262,2018-12-21,156.8600,158.1600,149.6300,150.7300,95744384,2018,4
263,2018-12-20,160.4000,162.1100,155.3000,156.8300,64772960,2018,4
264,2018-12-19,166.0000,167.4500,159.0900,160.8900,49047297,2018,4
265,2018-12-18,165.3800,167.5300,164.3900,166.0700,33841518,2018,4
266,2018-12-17,165.4500,168.3500,162.7300,163.9400,44287922,2018,4
267,2018-12-14,169.0000,169.0800,165.2800,165.4800,40703710,2018,4
268,2018-12-13,170.4900,172.5700,169.5500,170.9500,31897827,2018,4
269,2018-12-12,170.4000,171.9200,169.0200,169.1000,35627674,2018,4
270,2018-12-11,171.6600,171.7900,167.0000,168.6300,47281665,2018,4
271,2018-12-10,165.0000,170.0900,163.3300,169.6000,62025994,2018,4
272,2018-12-07,173.4900,174.4900,168.3000,168.4900,42281631,2018,4
273,2018-12-06,171.7600,174.7800,170.4200,174.7200,43098410,2018,4
274,2018-12-04,180.9500,182.3899,176.2700,176.6900,41344282,2018,4
275,2018-12-03,184.4600,184.9400,181.2100,184.8200,40798002,2018,4
276,2018-11-30,180.2900,180.3300,177.0300,178.5800,39531549,2018,4
277,2018-11-29,182.6600,182.8000,177.7000,179.5500,41769992,2018,4
278,2018-11-28,176.7300,181.2900,174.9300,180.9400,46062539,2018,4
279,2018-11-27,171.5100,174.7700,170.8800,174.2400,41387377,2018,4
280,2018-11-26,174.2400,174.9500,170.2600,174.6200,44998520,2018,4
281,2018-11-23,174.9400,176.5950,172.1000,172.2900,23623972,2018,4
282,2018-11-21,179.7300,180.2700,176.5500,176.7800,31124210,2018,4
283,2018-11-20,178.3700,181.4700,175.5100,176.9800,67825247,2018,4
284,2018-11-19,190.0000,190.7000,184.9900,185.8600,41920872,2018,4
285,2018-11-16,190.5000,194.9695,189.4600,193.5300,36928253,2018,4
286,2018-11-15,188.3900,191.9700,186.9000,191.4100,46478801,2018,4
287,2018-11-14,193.9000,194.4800,185.9300,186.8000,60800957,2018,4
288,2018-11-13,191.6300,197.1800,191.4501,192.2300,46882936,2018,4
289,2018-11-12,199.0000,199.8500,193.7900,194.1700,51135518,2018,4
290,2018-11-09,205.5500,206.0100,202.2500,204.4700,34365750,2018,4
291,2018-11-08,209.9800,210.1200,206.7500,208.4900,25362636,2018,4
292,2018-11-07,205.9700,210.0600,204.1300,209.9500,33424434,2018,4
293,2018-11-06,201.9200,204.7200,201.6900,203.7700,31882881,2018,4
294,2018-11-05,204.3000,204.3900,198.1700,201.5900,66163669,2018,4
295,2018-11-02,209.5500,213.6500,205.4300,207.4800,91328654,2018,4
296,2018-11-01,219.0500,222.3600,216.8100,222.2200,58323180,2018,4
297,2018-10-31,216.8800,220.4500,216.6200,218.8600,38358933,2018,4
298,2018-10-30,211.1500,215.1800,209.2700,213.3000,36659990,2018,4
299,2018-10-29,219.1900,219.6900,206.0900,212.2400,45935520,2018,4
300,2018-10-26,215.9000,220.1900,212.6700,216.3000,47258375,2018,4
301,2018-10-25,217.7100,221.3800,216.7500,219.8000,29855768,2018,4
302,2018-10-24,222.6000,224.2300,214.5400,215.0900,40925163,2018,4
303,2018-10-23,215.8300,223.2500,214.7000,222.7300,38767846,2018,4
304,2018-10-22,219.7900,223.3600,218.9400,220.6500,28792082,2018,4
305,2018-10-19,218.0600,221.2600,217.4300,219.3100,33078726,2018,4
306,2018-10-18,217.8600,219.7400,213.0000,216.0200,32581315,2018,4
307,2018-10-17,222.3000,222.6400,219.3400,221.1900,22885397,2018,4
308,2018-10-16,218.9300,222.9900,216.7627,222.1500,29183963,2018,4
309,2018-10-15,221.1600,221.8300,217.2700,217.3600,30791007,2018,4
310,2018-10-12,220.4200,222.8800,216.8400,222.1100,40337851,2018,4
311,2018-10-11,214.5200,219.5000,212.3200,214.4500,53124392,2018,4
312,2018-10-10,225.4600,226.3500,216.0500,216.3600,41990554,2018,4
313,2018-10-09,223.6400,227.2700,222.2462,226.8700,26891029,2018,4
314,2018-10-08,222.2100,224.8000,220.2000,223.7700,29663923,2018,4
315,2018-10-05,227.9600,228.4100,220.5800,224.2900,33580463,2018,4
316,2018-10-04,230.7800,232.3500,226.7300,227.9900,32042000,2018,4
317,2018-10-03,230.0500,233.4700,229.7800,232.0700,28654799,2018,4
318,2018-10-02,227.2500,230.0000,226.6300,229.2800,24788170,2018,4
319,2018-10-01,227.9500,229.4200,226.3500,227.2600,23600802,2018,4
320,2018-09-28,224.7900,225.8400,224.0200,225.7400,22929364,2018,3
321,2018-09-27,223.8200,226.4400,223.5400,224.9500,30181227,2018,3
322,2018-09-26,221.0000,223.7500,219.7600,220.4200,23984706,2018,3
323,2018-09-25,219.7500,222.8200,219.7000,222.1900,24554379,2018,3
324,2018-09-24,216.8200,221.2600,216.6300,220.7900,27693358,2018,3
325,2018-09-21,220.7800,221.3600,217.2900,217.6600,96246748,2018,3
326,2018-09-20,220.2400,222.2800,219.1500,220.0300,26608794,2018,3
327,2018-09-19,218.5000,219.6200,215.3000,218.3700,27123833,2018,3
328,2018-09-18,217.7900,221.8500,217.1200,218.2400,31571712,2018,3
329,2018-09-17,222.1500,222.9500,217.2700,217.8800,37195133,2018,3
330,2018-09-14,225.7500,226.8400,222.5220,223.8400,31999289,2018,3
331,2018-09-13,223.5200,228.3500,222.5700,226.4100,41706377,2018,3
332,2018-09-12,224.9400,225.0000,219.8400,221.0700,49278740,2018,3
333,2018-09-11,218.0100,224.2990,216.5600,223.8500,35749049,2018,3
334,2018-09-10,220.9500,221.8500,216.4700,218.3300,39516453,2018,3
335,2018-09-07,221.8500,225.3700,220.7100,221.3000,37619810,2018,3
336,2018-09-06,226.2300,227.3500,221.3000,223.1000,34289976,2018,3
337,2018-09-05,228.9900,229.6700,225.1000,226.8700,33332960,2018,3
338,2018-09-04,228.4100,229.1800,226.6300,228.3600,27390132,2018,3
339,2018-08-31,226.5100,228.8700,226.0000,227.6300,43340134,2018,3
340,2018-08-30,223.2500,228.2600,222.4000,225.0300,48793824,2018,3
341,2018-08-29,220.1500,223.4900,219.4100,222.9800,27254804,2018,3
342,2018-08-28,219.0100,220.5400,218.9200,219.7000,22776766,2018,3
343,2018-08-27,217.1500,218.7400,216.3300,217.9400,20525117,2018,3
344,2018-08-24,216.6000,216.9000,215.1100,216.1600,18476356,2018,3
345,2018-08-23,214.6500,217.0500,214.6000,215.4900,18883224,2018,3
346,2018-08-22,214.1000,216.3600,213.8400,215.0500,19018131,2018,3
347,2018-08-21,216.8000,217.1900,214.0250,215.0400,26159755,2018,3
348,2018-08-20,218.1000,219.1800,215.1100,215.4600,30287695,2018,3
349,2018-08-17,213.4400,217.9500,213.1600,217.5800,35426997,2018,3
350,2018-08-16,211.7500,213.8121,211.4700,213.3200,28500367,2018,3
351,2018-08-15,209.2200,210.7400,208.3300,210.2400,28807564,2018,3
352,2018-08-14,210.1550,210.5600,208.2600,209.7500,20748010,2018,3
353,2018-08-13,207.7000,210.9520,207.7000,208.8700,25890880,2018,3
354,2018-08-10,207.3600,209.1000,206.6700,207.5300,24611202,2018,3
355,2018-08-09,207.2800,209.7800,207.2000,208.8800,23492626,2018,3
356,2018-08-08,206.0500,207.8100,204.5200,207.2500,22525487,2018,3
357,2018-08-07,209.3200,209.5000,206.7600,207.1100,25587387,2018,3
358,2018-08-06,208.0000,209.2500,207.0700,209.0700,25425387,2018,3
359,2018-08-03,207.0300,208.7400,205.4803,207.9900,33447396,2018,3
360,2018-08-02,200.5800,208.3800,200.3500,207.3900,62404012,2018,3
361,2018-08-01,199.1300,201.7600,197.3100,201.5000,67935716,2018,3
362,2018-07-31,190.3000,192.1400,189.3400,190.2900,39373038,2018,3
363,2018-07-30,191.9000,192.2000,189.0700,189.9100,21029535,2018,3
364,2018-07-27,194.9900,195.1900,190.1000,190.9800,24023972,2018,3
365,2018-07-26,194.6100,195.9600,193.6100,194.2100,19075964,2018,3
366,2018-07-25,193.0602,194.8500,192.4300,194.8200,16826483,2018,3
